instance,run,seed,island,model,window,window_start_iter,window_end_iter,rejections
bubbles5,8,71,3,DEEPSURV,18,900,949,2
bubbles5,8,71,3,DEEPSURV,19,950,999,3
bubbles5,9,81,1,RSF,4,200,249,9
bubbles5,9,81,7,ELASTICNET,4,200,249,3
bubbles5,9,81,0,COX,5,250,299,38
bubbles5,9,81,0,COX,6,300,349,40
bubbles5,9,81,7,ELASTICNET,5,250,299,5
bubbles5,9,81,4,SSVM,5,250,299,35
bubbles5,9,81,6,KNN,5,250,299,36
bubbles5,9,81,0,COX,7,350,399,35
bubbles5,9,81,5,WEIBULLAFT,5,250,299,5
bubbles5,9,81,6,KNN,6,300,349,35
bubbles5,9,81,2,GBSA,5,250,299,11
bubbles5,9,81,4,SSVM,6,300,349,30
bubbles5,9,81,0,COX,8,400,449,35
bubbles5,9,81,1,RSF,5,250,299,10
bubbles5,9,81,6,KNN,7,350,399,32
bubbles5,9,81,4,SSVM,7,350,399,28
bubbles5,9,81,2,GBSA,6,300,349,12
bubbles5,9,81,6,KNN,8,400,449,40
bubbles5,9,81,5,WEIBULLAFT,6,300,349,6
bubbles5,9,81,8,MTLR,5,250,299,30
bubbles5,9,81,4,SSVM,8,400,449,26
bubbles5,9,81,7,ELASTICNET,6,300,349,2
bubbles5,9,81,1,RSF,6,300,349,11
bubbles5,9,81,8,MTLR,6,300,349,34
bubbles5,9,81,2,GBSA,7,350,399,13
bubbles5,9,81,4,SSVM,9,450,499,36
bubbles5,9,81,7,ELASTICNET,7,350,399,5
bubbles5,9,81,8,MTLR,7,350,399,28
bubbles5,9,81,5,WEIBULLAFT,7,350,399,10
bubbles5,9,81,4,SSVM,10,500,549,31
bubbles5,9,81,8,MTLR,8,400,449,33
bubbles5,9,81,2,GBSA,8,400,449,22
bubbles5,9,81,1,RSF,7,350,399,14
bubbles5,9,81,4,SSVM,11,550,599,26
bubbles5,9,81,8,MTLR,9,450,499,36
bubbles5,9,81,7,ELASTICNET,8,400,449,1
bubbles5,9,81,5,WEIBULLAFT,8,400,449,11
bubbles5,9,81,4,SSVM,12,600,649,31
bubbles5,9,81,8,MTLR,10,500,549,35
bubbles5,9,81,2,GBSA,9,450,499,18
bubbles5,9,81,1,RSF,8,400,449,14
bubbles5,9,81,4,SSVM,13,650,699,39
bubbles5,9,81,4,SSVM,14,700,749,37
bubbles5,9,81,5,WEIBULLAFT,9,450,499,9
bubbles5,9,81,2,GBSA,10,500,549,14
bubbles5,9,81,4,SSVM,15,750,799,40
bubbles5,9,81,4,SSVM,16,800,849,16
bubbles5,9,81,2,GBSA,11,550,599,14
bubbles5,9,81,1,RSF,9,450,499,15
bubbles5,9,81,5,WEIBULLAFT,10,500,549,12
bubbles5,9,81,7,ELASTICNET,10,500,549,10
bubbles5,9,81,2,GBSA,12,600,649,14
bubbles5,9,81,5,WEIBULLAFT,11,550,599,17
bubbles5,9,81,1,RSF,10,500,549,6
bubbles5,9,81,2,GBSA,13,650,699,16
bubbles5,9,81,7,ELASTICNET,11,550,599,1
bubbles5,9,81,5,WEIBULLAFT,12,600,649,4
bubbles5,9,81,3,DEEPSURV,10,500,549,3
bubbles5,9,81,2,GBSA,14,700,749,15
bubbles5,9,81,2,GBSA,15,750,799,10
bubbles5,9,81,3,DEEPSURV,11,550,599,2
bubbles5,9,81,7,ELASTICNET,13,650,699,4
bubbles5,9,81,2,GBSA,16,800,849,16
bubbles5,9,81,7,ELASTICNET,14,700,749,2
bubbles5,9,81,2,GBSA,17,850,899,11
bubbles5,9,81,2,GBSA,18,900,949,8
bubbles5,9,81,3,DEEPSURV,13,650,699,1
bubbles5,9,81,7,ELASTICNET,15,750,799,3
bubbles5,9,81,7,ELASTICNET,16,800,849,2
bubbles5,9,81,7,ELASTICNET,17,850,899,4
bubbles5,9,81,7,ELASTICNET,18,900,949,2
bubbles5,9,81,7,ELASTICNET,19,950,999,4
team6_500rdmRad,10,91,7,ELASTICNET,4,200,249,29
team6_500rdmRad,10,91,0,COX,4,200,249,1
team6_500rdmRad,10,91,2,GBSA,4,200,249,1
team6_500rdmRad,10,91,7,ELASTICNET,5,250,299,33
team6_500rdmRad,10,91,7,ELASTICNET,6,300,349,38
team6_500rdmRad,10,91,0,COX,5,250,299,11
team6_500rdmRad,10,91,1,RSF,4,200,249,4
team6_500rdmRad,10,91,7,ELASTICNET,7,350,399,31
team6_500rdmRad,10,91,4,SSVM,5,250,299,27
team6_500rdmRad,10,91,6,KNN,5,250,299,26
team6_500rdmRad,10,91,1,RSF,5,250,299,4
team6_500rdmRad,10,91,5,WEIBULLAFT,5,250,299,24
team6_500rdmRad,10,91,,,0,0,49,2
team6_500rdmRad,10,91,4,SSVM,6,300,349,20
team6_500rdmRad,10,91,0,COX,6,300,349,12
team6_500rdmRad,10,91,6,KNN,6,300,349,19
team6_500rdmRad,10,91,2,GBSA,5,250,299,3
team6_500rdmRad,10,91,5,WEIBULLAFT,6,300,349,22
team6_500rdmRad,10,91,4,SSVM,7,350,399,33
team6_500rdmRad,10,91,6,KNN,7,350,399,21
team6_500rdmRad,10,91,3,DEEPSURV,4,200,249,1
team6_500rdmRad,10,91,0,COX,7,350,399,11
team6_500rdmRad,10,91,2,GBSA,6,300,349,7
team6_500rdmRad,10,91,5,WEIBULLAFT,7,350,399,17
team6_500rdmRad,10,91,4,SSVM,8,400,449,28
team6_500rdmRad,10,91,3,DEEPSURV,5,250,299,4
team6_500rdmRad,10,91,1,RSF,6,300,349,4
team6_500rdmRad,10,91,6,KNN,8,400,449,25
team6_500rdmRad,10,91,4,SSVM,9,450,499,35
team6_500rdmRad,10,91,5,WEIBULLAFT,8,400,449,23
team6_500rdmRad,10,91,0,COX,8,400,449,8
team6_500rdmRad,10,91,4,SSVM,10,500,549,33
team6_500rdmRad,10,91,6,KNN,9,450,499,26
team6_500rdmRad,10,91,2,GBSA,7,350,399,1
team6_500rdmRad,10,91,3,DEEPSURV,6,300,349,9
team6_500rdmRad,10,91,4,SSVM,11,550,599,27
team6_500rdmRad,10,91,5,WEIBULLAFT,9,450,499,32
team6_500rdmRad,10,91,1,RSF,7,350,399,6
team6_500rdmRad,10,91,6,KNN,10,500,549,19
team6_500rdmRad,10,91,0,COX,9,450,499,13
team6_500rdmRad,10,91,4,SSVM,12,600,649,38
team6_500rdmRad,10,91,5,WEIBULLAFT,10,500,549,26
team6_500rdmRad,10,91,4,SSVM,13,650,699,32
team6_500rdmRad,10,91,6,KNN,11,550,599,23
team6_500rdmRad,10,91,2,GBSA,8,400,449,1
team6_500rdmRad,10,91,3,DEEPSURV,7,350,399,5
team6_500rdmRad,10,91,5,WEIBULLAFT,11,550,599,22
team6_500rdmRad,10,91,0,COX,10,500,549,16
team6_500rdmRad,10,91,4,SSVM,14,700,749,28
team6_500rdmRad,10,91,6,KNN,12,600,649,27
team6_500rdmRad,10,91,4,SSVM,15,750,799,25
team6_500rdmRad,10,91,2,GBSA,9,450,499,5
team6_500rdmRad,10,91,8,MTLR,7,350,399,1
team6_500rdmRad,10,91,3,DEEPSURV,8,400,449,4
team6_500rdmRad,10,91,5,WEIBULLAFT,12,600,649,23
team6_500rdmRad,10,91,6,KNN,13,650,699,28
team6_500rdmRad,10,91,0,COX,11,550,599,13
team6_500rdmRad,10,91,8,MTLR,8,400,449,3
team6_500rdmRad,10,91,1,RSF,8,400,449,2
team6_500rdmRad,10,91,6,KNN,14,700,749,24
team6_500rdmRad,10,91,5,WEIBULLAFT,13,650,699,1
team6_500rdmRad,10,91,0,COX,12,600,649,3
team6_500rdmRad,10,91,3,DEEPSURV,9,450,499,2
team6_500rdmRad,10,91,2,GBSA,10,500,549,3
team6_500rdmRad,10,91,1,RSF,9,450,499,5
team6_500rdmRad,10,91,6,KNN,15,750,799,20
team6_500rdmRad,10,91,8,MTLR,9,450,499,2
team6_500rdmRad,10,91,6,KNN,16,800,849,22
team6_500rdmRad,10,91,0,COX,13,650,699,5
team6_500rdmRad,10,91,3,DEEPSURV,10,500,549,3
team6_500rdmRad,10,91,6,KNN,17,850,899,21
team6_500rdmRad,10,91,8,MTLR,10,500,549,7
team6_500rdmRad,10,91,2,GBSA,11,550,599,1
team6_500rdmRad,10,91,1,RSF,10,500,549,2
team6_500rdmRad,10,91,0,COX,14,700,749,6
team6_500rdmRad,10,91,2,GBSA,12,600,649,4
team6_500rdmRad,10,91,6,KNN,18,900,949,21
team6_500rdmRad,10,91,3,DEEPSURV,11,550,599,7
team6_500rdmRad,10,91,8,MTLR,11,550,599,2
team6_500rdmRad,10,91,6,KNN,19,950,999,22
team6_500rdmRad,10,91,0,COX,15,750,799,16
team6_500rdmRad,10,91,1,RSF,11,550,599,5
team6_500rdmRad,10,91,3,DEEPSURV,12,600,649,2
team6_500rdmRad,10,91,0,COX,16,800,849,10
team6_500rdmRad,10,91,2,GBSA,13,650,699,2
team6_500rdmRad,10,91,3,DEEPSURV,13,650,699,6
team6_500rdmRad,10,91,8,MTLR,12,600,649,3
team6_500rdmRad,10,91,2,GBSA,14,700,749,5
team6_500rdmRad,10,91,0,COX,17,850,899,15
team6_500rdmRad,10,91,8,MTLR,13,650,699,6
team6_500rdmRad,10,91,1,RSF,12,600,649,4
team6_500rdmRad,10,91,3,DEEPSURV,14,700,749,5
team6_500rdmRad,10,91,0,COX,18,900,949,9
team6_500rdmRad,10,91,8,MTLR,14,700,749,3
team6_500rdmRad,10,91,0,COX,19,950,999,6
team6_500rdmRad,10,91,2,GBSA,15,750,799,1
team6_500rdmRad,10,91,1,RSF,13,650,699,1
team6_500rdmRad,10,91,2,GBSA,16,800,849,4
team6_500rdmRad,10,91,2,GBSA,17,850,899,5
team6_500rdmRad,10,91,2,GBSA,19,950,999,1
team6_500rdmRad,1,1,0,COX,4,200,249,38
team6_500rdmRad,1,1,0,COX,5,250,299,43
team6_500rdmRad,1,1,0,COX,6,300,349,46
team6_500rdmRad,1,1,0,COX,7,350,399,41
team6_500rdmRad,1,1,5,WEIBULLAFT,4,200,249,28
team6_500rdmRad,1,1,0,COX,8,400,449,40
team6_500rdmRad,1,1,0,COX,9,450,499,35
team6_500rdmRad,1,1,5,WEIBULLAFT,5,250,299,35
team6_500rdmRad,1,1,7,ELASTICNET,5,250,299,36
team6_500rdmRad,1,1,6,KNN,5,250,299,27
team6_500rdmRad,1,1,4,SSVM,5,250,299,24
team6_500rdmRad,1,1,1,RSF,5,250,299,29
team6_500rdmRad,1,1,5,WEIBULLAFT,6,300,349,34
team6_500rdmRad,1,1,2,GBSA,5,250,299,17
team6_500rdmRad,1,1,7,ELASTICNET,6,300,349,39
team6_500rdmRad,1,1,6,KNN,6,300,349,32
team6_500rdmRad,1,1,7,ELASTICNET,7,350,399,33
team6_500rdmRad,1,1,5,WEIBULLAFT,7,350,399,37
team6_500rdmRad,1,1,4,SSVM,6,300,349,30
team6_500rdmRad,1,1,5,WEIBULLAFT,8,400,449,35
team6_500rdmRad,1,1,7,ELASTICNET,8,400,449,33
team6_500rdmRad,1,1,2,GBSA,6,300,349,17
team6_500rdmRad,1,1,6,KNN,7,350,399,35
team6_500rdmRad,1,1,1,RSF,6,300,349,20
team6_500rdmRad,1,1,4,SSVM,7,350,399,28
team6_500rdmRad,1,1,6,KNN,8,400,449,23
team6_500rdmRad,1,1,5,WEIBULLAFT,9,450,499,38
team6_500rdmRad,1,1,5,WEIBULLAFT,10,500,549,35
team6_500rdmRad,1,1,2,GBSA,7,350,399,27
team6_500rdmRad,1,1,4,SSVM,8,400,449,29
team6_500rdmRad,1,1,8,MTLR,5,250,299,23
team6_500rdmRad,1,1,6,KNN,9,450,499,32
team6_500rdmRad,1,1,3,DEEPSURV,5,250,299,1
team6_500rdmRad,1,1,5,WEIBULLAFT,11,550,599,36
team6_500rdmRad,1,1,1,RSF,7,350,399,28
team6_500rdmRad,1,1,2,GBSA,8,400,449,22
team6_500rdmRad,1,1,4,SSVM,9,450,499,33
team6_500rdmRad,1,1,8,MTLR,6,300,349,32
team6_500rdmRad,1,1,5,WEIBULLAFT,12,600,649,38
team6_500rdmRad,1,1,4,SSVM,10,500,549,31
team6_500rdmRad,1,1,5,WEIBULLAFT,13,650,699,20
team6_500rdmRad,1,1,8,MTLR,7,350,399,33
team6_500rdmRad,1,1,3,DEEPSURV,6,300,349,2
team6_500rdmRad,1,1,2,GBSA,9,450,499,29
team6_500rdmRad,1,1,1,RSF,8,400,449,30
team6_500rdmRad,1,1,4,SSVM,11,550,599,20
team6_500rdmRad,1,1,8,MTLR,8,400,449,31
team6_500rdmRad,1,1,2,GBSA,10,500,549,25
team6_500rdmRad,1,1,8,MTLR,9,450,499,26
team6_500rdmRad,1,1,4,SSVM,12,600,649,29
team6_500rdmRad,1,1,3,DEEPSURV,7,350,399,4
team6_500rdmRad,1,1,1,RSF,9,450,499,27
team6_500rdmRad,1,1,2,GBSA,11,550,599,29
team6_500rdmRad,1,1,8,MTLR,10,500,549,32
team6_500rdmRad,1,1,4,SSVM,13,650,699,30
team6_500rdmRad,1,1,2,GBSA,12,600,649,23
team6_500rdmRad,1,1,8,MTLR,11,550,599,34
team6_500rdmRad,1,1,4,SSVM,14,700,749,29
team6_500rdmRad,1,1,1,RSF,10,500,549,23
team6_500rdmRad,1,1,8,MTLR,12,600,649,32
team6_500rdmRad,1,1,3,DEEPSURV,8,400,449,2
team6_500rdmRad,1,1,2,GBSA,13,650,699,10
team6_500rdmRad,1,1,4,SSVM,15,750,799,27
team6_500rdmRad,1,1,8,MTLR,13,650,699,35
team6_500rdmRad,1,1,4,SSVM,16,800,849,18
team6_500rdmRad,1,1,8,MTLR,14,700,749,35
team6_500rdmRad,1,1,1,RSF,11,550,599,28
team6_500rdmRad,1,1,3,DEEPSURV,9,450,499,6
team6_500rdmRad,1,1,8,MTLR,15,750,799,37
team6_500rdmRad,1,1,8,MTLR,16,800,849,25
team6_500rdmRad,1,1,1,RSF,12,600,649,32
team6_500rdmRad,1,1,8,MTLR,17,850,899,29
team6_500rdmRad,1,1,3,DEEPSURV,10,500,549,4
team6_500rdmRad,1,1,8,MTLR,18,900,949,42
team6_500rdmRad,1,1,1,RSF,13,650,699,30
team6_500rdmRad,1,1,8,MTLR,19,950,999,31
team6_500rdmRad,1,1,3,DEEPSURV,11,550,599,1
team6_500rdmRad,1,1,1,RSF,14,700,749,25
team6_500rdmRad,1,1,3,DEEPSURV,12,600,649,5
team6_500rdmRad,1,1,1,RSF,15,750,799,26
team6_500rdmRad,1,1,3,DEEPSURV,13,650,699,5
team6_500rdmRad,1,1,1,RSF,16,800,849,35
team6_500rdmRad,1,1,1,RSF,17,850,899,23
team6_500rdmRad,1,1,3,DEEPSURV,14,700,749,4
team6_500rdmRad,1,1,3,DEEPSURV,15,750,799,2
team6_500rdmRad,2,11,6,KNN,4,200,249,38
team6_500rdmRad,2,11,6,KNN,5,250,299,35
team6_500rdmRad,2,11,0,COX,5,250,299,47
team6_500rdmRad,2,11,0,COX,6,300,349,28
team6_500rdmRad,2,11,6,KNN,6,300,349,38
team6_500rdmRad,2,11,4,SSVM,5,250,299,27
team6_500rdmRad,2,11,6,KNN,7,350,399,42
team6_500rdmRad,2,11,7,ELASTICNET,5,250,299,8
team6_500rdmRad,2,11,1,RSF,4,200,249,1
team6_500rdmRad,2,11,1,RSF,5,250,299,17
team6_500rdmRad,2,11,0,COX,7,350,399,34
team6_500rdmRad,2,11,5,WEIBULLAFT,5,250,299,21
team6_500rdmRad,2,11,2,GBSA,5,250,299,27
team6_500rdmRad,2,11,6,KNN,8,400,449,36
team6_500rdmRad,2,11,4,SSVM,6,300,349,33
team6_500rdmRad,2,11,0,COX,8,400,449,33
team6_500rdmRad,2,11,6,KNN,9,450,499,36
team6_500rdmRad,2,11,2,GBSA,6,300,349,25
team6_500rdmRad,2,11,5,WEIBULLAFT,6,300,349,19
team6_500rdmRad,2,11,4,SSVM,7,350,399,32
team6_500rdmRad,2,11,6,KNN,10,500,549,32
team6_500rdmRad,2,11,0,COX,9,450,499,27
team6_500rdmRad,2,11,7,ELASTICNET,6,300,349,13
team6_500rdmRad,2,11,8,MTLR,4,200,249,3
team6_500rdmRad,2,11,4,SSVM,8,400,449,34
team6_500rdmRad,2,11,2,GBSA,7,350,399,29
team6_500rdmRad,2,11,6,KNN,11,550,599,32
team6_500rdmRad,2,11,0,COX,10,500,549,27
team6_500rdmRad,2,11,1,RSF,6,300,349,21
team6_500rdmRad,2,11,5,WEIBULLAFT,7,350,399,28
team6_500rdmRad,2,11,8,MTLR,5,250,299,5
team6_500rdmRad,2,11,3,DEEPSURV,5,250,299,6
team6_500rdmRad,2,11,7,ELASTICNET,7,350,399,2
team6_500rdmRad,2,11,2,GBSA,8,400,449,34
team6_500rdmRad,2,11,6,KNN,12,600,649,37
team6_500rdmRad,2,11,0,COX,11,550,599,27
team6_500rdmRad,2,11,6,KNN,13,650,699,17
team6_500rdmRad,2,11,5,WEIBULLAFT,8,400,449,30
team6_500rdmRad,2,11,2,GBSA,9,450,499,31
team6_500rdmRad,2,11,1,RSF,7,350,399,23
team6_500rdmRad,2,11,0,COX,12,600,649,28
team6_500rdmRad,2,11,2,GBSA,10,500,549,26
team6_500rdmRad,2,11,5,WEIBULLAFT,9,450,499,24
team6_500rdmRad,2,11,7,ELASTICNET,8,400,449,20
team6_500rdmRad,2,11,0,COX,13,650,699,27
team6_500rdmRad,2,11,8,MTLR,6,300,349,3
team6_500rdmRad,2,11,3,DEEPSURV,6,300,349,2
team6_500rdmRad,2,11,5,WEIBULLAFT,10,500,549,4
team6_500rdmRad,2,11,0,COX,14,700,749,30
team6_500rdmRad,2,11,8,MTLR,7,350,399,5
team6_500rdmRad,2,11,7,ELASTICNET,9,450,499,8
team6_500rdmRad,2,11,1,RSF,8,400,449,19
team6_500rdmRad,2,11,0,COX,15,750,799,32
team6_500rdmRad,2,11,3,DEEPSURV,7,350,399,3
team6_500rdmRad,2,11,0,COX,16,800,849,37
team6_500rdmRad,2,11,7,ELASTICNET,10,500,549,13
team6_500rdmRad,2,11,1,RSF,9,450,499,22
team6_500rdmRad,2,11,0,COX,17,850,899,32
team6_500rdmRad,2,11,3,DEEPSURV,8,400,449,6
team6_500rdmRad,2,11,0,COX,18,900,949,29
team6_500rdmRad,2,11,8,MTLR,8,400,449,3
team6_500rdmRad,2,11,7,ELASTICNET,11,550,599,11
team6_500rdmRad,2,11,0,COX,19,950,999,24
team6_500rdmRad,2,11,1,RSF,10,500,549,27
team6_500rdmRad,2,11,8,MTLR,9,450,499,2
team6_500rdmRad,2,11,7,ELASTICNET,12,600,649,12
team6_500rdmRad,2,11,3,DEEPSURV,9,450,499,6
team6_500rdmRad,2,11,1,RSF,11,550,599,22
team6_500rdmRad,2,11,3,DEEPSURV,10,500,549,8
team6_500rdmRad,2,11,7,ELASTICNET,13,650,699,12
team6_500rdmRad,2,11,1,RSF,12,600,649,23
team6_500rdmRad,2,11,8,MTLR,10,500,549,2
team6_500rdmRad,2,11,3,DEEPSURV,11,550,599,2
team6_500rdmRad,2,11,7,ELASTICNET,14,700,749,10
team6_500rdmRad,2,11,8,MTLR,11,550,599,1
team6_500rdmRad,2,11,1,RSF,13,650,699,18
team6_500rdmRad,2,11,7,ELASTICNET,15,750,799,11
team6_500rdmRad,2,11,3,DEEPSURV,12,600,649,2
team6_500rdmRad,2,11,8,MTLR,12,600,649,1
team6_500rdmRad,2,11,1,RSF,14,700,749,17
team6_500rdmRad,2,11,3,DEEPSURV,13,650,699,1
team6_500rdmRad,2,11,1,RSF,15,750,799,18
team6_500rdmRad,2,11,1,RSF,16,800,849,20
team6_500rdmRad,2,11,1,RSF,17,850,899,14
team6_500rdmRad,2,11,8,MTLR,15,750,799,1
team6_500rdmRad,2,11,1,RSF,18,900,949,19
team6_500rdmRad,2,11,1,RSF,19,950,999,23
team6_500rdmRad,3,21,0,COX,4,200,249,4
team6_500rdmRad,3,21,5,WEIBULLAFT,4,200,249,40
team6_500rdmRad,3,21,5,WEIBULLAFT,5,250,299,43
team6_500rdmRad,3,21,0,COX,5,250,299,13
team6_500rdmRad,3,21,5,WEIBULLAFT,6,300,349,40
team6_500rdmRad,3,21,7,ELASTICNET,4,200,249,6
team6_500rdmRad,3,21,5,WEIBULLAFT,7,350,399,41
team6_500rdmRad,3,21,7,ELASTICNET,5,250,299,28
team6_500rdmRad,3,21,4,SSVM,5,250,299,37
team6_500rdmRad,3,21,2,GBSA,4,200,249,4
team6_500rdmRad,3,21,6,KNN,5,250,299,21
team6_500rdmRad,3,21,2,GBSA,5,250,299,28
team6_500rdmRad,3,21,5,WEIBULLAFT,8,400,449,37
team6_500rdmRad,3,21,1,RSF,5,250,299,19
team6_500rdmRad,3,21,4,SSVM,6,300,349,33
team6_500rdmRad,3,21,7,ELASTICNET,6,300,349,35
team6_500rdmRad,3,21,0,COX,6,300,349,7
team6_500rdmRad,3,21,5,WEIBULLAFT,9,450,499,36
team6_500rdmRad,3,21,4,SSVM,7,350,399,35
team6_500rdmRad,3,21,6,KNN,6,300,349,15
team6_500rdmRad,3,21,2,GBSA,6,300,349,27
team6_500rdmRad,3,21,7,ELASTICNET,7,350,399,36
team6_500rdmRad,3,21,5,WEIBULLAFT,10,500,549,38
team6_500rdmRad,3,21,,,0,0,49,1
team6_500rdmRad,3,21,4,SSVM,8,400,449,31
team6_500rdmRad,3,21,7,ELASTICNET,8,400,449,36
team6_500rdmRad,3,21,5,WEIBULLAFT,11,550,599,7
team6_500rdmRad,3,21,2,GBSA,7,350,399,21
team6_500rdmRad,3,21,1,RSF,6,300,349,21
team6_500rdmRad,3,21,7,ELASTICNET,9,450,499,31
team6_500rdmRad,3,21,0,COX,7,350,399,14
team6_500rdmRad,3,21,6,KNN,7,350,399,19
team6_500rdmRad,3,21,4,SSVM,9,450,499,35
team6_500rdmRad,3,21,3,DEEPSURV,5,250,299,20
team6_500rdmRad,3,21,4,SSVM,10,500,549,37
team6_500rdmRad,3,21,8,MTLR,5,250,299,3
team6_500rdmRad,3,21,7,ELASTICNET,10,500,549,15
team6_500rdmRad,3,21,2,GBSA,8,400,449,20
team6_500rdmRad,3,21,6,KNN,8,400,449,18
team6_500rdmRad,3,21,4,SSVM,11,550,599,31
team6_500rdmRad,3,21,0,COX,8,400,449,9
team6_500rdmRad,3,21,3,DEEPSURV,6,300,349,24
team6_500rdmRad,3,21,1,RSF,7,350,399,21
team6_500rdmRad,3,21,2,GBSA,9,450,499,21
team6_500rdmRad,3,21,4,SSVM,12,600,649,31
team6_500rdmRad,3,21,3,DEEPSURV,7,350,399,23
team6_500rdmRad,3,21,4,SSVM,13,650,699,27
team6_500rdmRad,3,21,0,COX,9,450,499,12
team6_500rdmRad,3,21,2,GBSA,10,500,549,25
team6_500rdmRad,3,21,4,SSVM,14,700,749,39
team6_500rdmRad,3,21,3,DEEPSURV,8,400,449,20
team6_500rdmRad,3,21,1,RSF,8,400,449,13
team6_500rdmRad,3,21,8,MTLR,6,300,349,1
team6_500rdmRad,3,21,4,SSVM,15,750,799,30
team6_500rdmRad,3,21,2,GBSA,11,550,599,10
team6_500rdmRad,3,21,0,COX,10,500,549,13
team6_500rdmRad,3,21,3,DEEPSURV,9,450,499,20
team6_500rdmRad,3,21,4,SSVM,16,800,849,31
team6_500rdmRad,3,21,4,SSVM,17,850,899,35
team6_500rdmRad,3,21,0,COX,11,550,599,14
team6_500rdmRad,3,21,3,DEEPSURV,10,500,549,19
team6_500rdmRad,3,21,4,SSVM,18,900,949,38
team6_500rdmRad,3,21,4,SSVM,19,950,999,6
team6_500rdmRad,3,21,8,MTLR,8,400,449,1
team6_500rdmRad,3,21,3,DEEPSURV,11,550,599,26
team6_500rdmRad,3,21,0,COX,12,600,649,4
team6_500rdmRad,3,21,3,DEEPSURV,12,600,649,17
team6_500rdmRad,3,21,0,COX,13,650,699,8
team6_500rdmRad,3,21,3,DEEPSURV,13,650,699,23
team6_500rdmRad,3,21,8,MTLR,10,500,549,1
team6_500rdmRad,3,21,0,COX,14,700,749,5
team6_500rdmRad,3,21,3,DEEPSURV,14,700,749,22
team6_500rdmRad,3,21,3,DEEPSURV,15,750,799,16
team6_500rdmRad,3,21,3,DEEPSURV,16,800,849,16
team6_500rdmRad,3,21,8,MTLR,12,600,649,2
team6_500rdmRad,3,21,3,DEEPSURV,17,850,899,20
team6_500rdmRad,3,21,3,DEEPSURV,18,900,949,12
team6_500rdmRad,3,21,8,MTLR,13,650,699,2
team6_500rdmRad,3,21,3,DEEPSURV,19,950,999,22
team6_500rdmRad,3,21,8,MTLR,14,700,749,4
team6_500rdmRad,3,21,8,MTLR,15,750,799,3
team6_500rdmRad,3,21,8,MTLR,16,800,849,10
team6_500rdmRad,3,21,8,MTLR,17,850,899,2
team6_500rdmRad,3,21,8,MTLR,18,900,949,2
team6_500rdmRad,4,31,1,RSF,4,200,249,12
team6_500rdmRad,4,31,0,COX,5,250,299,37
team6_500rdmRad,4,31,6,KNN,4,200,249,4
team6_500rdmRad,4,31,6,KNN,5,250,299,26
team6_500rdmRad,4,31,0,COX,6,300,349,35
team6_500rdmRad,4,31,7,ELASTICNET,5,250,299,25
team6_500rdmRad,4,31,4,SSVM,5,250,299,35
team6_500rdmRad,4,31,5,WEIBULLAFT,5,250,299,34
team6_500rdmRad,4,31,1,RSF,5,250,299,29
team6_500rdmRad,4,31,0,COX,7,350,399,33
team6_500rdmRad,4,31,4,SSVM,6,300,349,32
team6_500rdmRad,4,31,2,GBSA,5,250,299,17
team6_500rdmRad,4,31,6,KNN,6,300,349,28
team6_500rdmRad,4,31,5,WEIBULLAFT,6,300,349,30
team6_500rdmRad,4,31,7,ELASTICNET,6,300,349,25
team6_500rdmRad,4,31,0,COX,8,400,449,34
team6_500rdmRad,4,31,4,SSVM,7,350,399,35
team6_500rdmRad,4,31,2,GBSA,6,300,349,8
team6_500rdmRad,4,31,6,KNN,7,350,399,32
team6_500rdmRad,4,31,0,COX,9,450,499,10
team6_500rdmRad,4,31,5,WEIBULLAFT,7,350,399,28
team6_500rdmRad,4,31,4,SSVM,8,400,449,40
team6_500rdmRad,4,31,1,RSF,6,300,349,31
team6_500rdmRad,4,31,7,ELASTICNET,7,350,399,27
team6_500rdmRad,4,31,6,KNN,8,400,449,31
team6_500rdmRad,4,31,4,SSVM,9,450,499,31
team6_500rdmRad,4,31,3,DEEPSURV,4,200,249,2
team6_500rdmRad,4,31,5,WEIBULLAFT,8,400,449,33
team6_500rdmRad,4,31,8,MTLR,5,250,299,1
team6_500rdmRad,4,31,7,ELASTICNET,8,400,449,26
team6_500rdmRad,4,31,6,KNN,9,450,499,17
team6_500rdmRad,4,31,3,DEEPSURV,5,250,299,5
team6_500rdmRad,4,31,4,SSVM,10,500,549,9
team6_500rdmRad,4,31,2,GBSA,7,350,399,13
team6_500rdmRad,4,31,1,RSF,7,350,399,32
team6_500rdmRad,4,31,7,ELASTICNET,9,450,499,24
team6_500rdmRad,4,31,2,GBSA,8,400,449,17
team6_500rdmRad,4,31,1,RSF,8,400,449,32
team6_500rdmRad,4,31,7,ELASTICNET,10,500,549,29
team6_500rdmRad,4,31,3,DEEPSURV,6,300,349,5
team6_500rdmRad,4,31,8,MTLR,6,300,349,2
team6_500rdmRad,4,31,7,ELASTICNET,11,550,599,34
team6_500rdmRad,4,31,2,GBSA,9,450,499,18
team6_500rdmRad,4,31,7,ELASTICNET,12,600,649,30
team6_500rdmRad,4,31,1,RSF,9,450,499,33
team6_500rdmRad,4,31,8,MTLR,7,350,399,4
team6_500rdmRad,4,31,2,GBSA,10,500,549,16
team6_500rdmRad,4,31,7,ELASTICNET,13,650,699,31
team6_500rdmRad,4,31,3,DEEPSURV,7,350,399,4
team6_500rdmRad,4,31,1,RSF,10,500,549,3
team6_500rdmRad,4,31,7,ELASTICNET,14,700,749,42
