instance,run,seed,island,model,score,approx_iter,window
rotatingDiamonds1,3,21,8,MTLR,0.998121,238,4
rotatingDiamonds1,3,21,8,MTLR,0.981338,239,4
rotatingDiamonds1,3,21,8,MTLR,0.998097,240,4
rotatingDiamonds1,3,21,8,MTLR,0.987975,241,4
rotatingDiamonds1,3,21,8,MTLR,0.989832,243,4
rotatingDiamonds1,3,21,3,DEEPSURV,83.5,252,5
rotatingDiamonds1,3,21,8,MTLR,0.977598,247,4
rotatingDiamonds1,3,21,8,MTLR,0.989435,250,5
rotatingDiamonds1,3,21,8,MTLR,0.995022,251,5
rotatingDiamonds1,3,21,8,MTLR,0.992654,255,5
rotatingDiamonds1,3,21,8,MTLR,0.991673,256,5
rotatingDiamonds1,3,21,8,MTLR,0.986877,257,5
rotatingDiamonds1,3,21,8,MTLR,0.985486,261,5
rotatingDiamonds1,3,21,1,RSF,85.0819,317,6
rotatingDiamonds1,3,21,2,GBSA,1.5533,384,7
rotatingDiamonds1,3,21,3,DEEPSURV,84.0,266,5
rotatingDiamonds1,3,21,1,RSF,88.7916,320,6
rotatingDiamonds1,3,21,8,MTLR,0.999996,267,5
rotatingDiamonds1,3,21,3,DEEPSURV,73.0,272,5
rotatingDiamonds1,3,21,3,DEEPSURV,75.0,273,5
rotatingDiamonds1,3,21,8,MTLR,0.982297,270,5
rotatingDiamonds1,3,21,8,MTLR,0.976258,271,5
rotatingDiamonds1,3,21,8,MTLR,0.979071,272,5
rotatingDiamonds1,3,21,8,MTLR,0.979362,273,5
rotatingDiamonds1,3,21,8,MTLR,0.987759,274,5
rotatingDiamonds1,3,21,3,DEEPSURV,75.5,275,5
rotatingDiamonds1,3,21,8,MTLR,0.983159,280,5
rotatingDiamonds1,3,21,1,RSF,90.8115,326,6
rotatingDiamonds1,3,21,3,DEEPSURV,97.5,282,5
rotatingDiamonds1,3,21,3,DEEPSURV,95.5,283,5
rotatingDiamonds1,3,21,3,DEEPSURV,88.0,284,5
rotatingDiamonds1,3,21,8,MTLR,0.978275,283,5
rotatingDiamonds1,3,21,8,MTLR,0.979075,284,5
rotatingDiamonds1,3,21,8,MTLR,0.99567,287,5
rotatingDiamonds1,3,21,3,DEEPSURV,83.5,289,5
rotatingDiamonds1,3,21,3,DEEPSURV,83.5,290,5
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,291,5
rotatingDiamonds1,3,21,8,MTLR,0.977036,291,5
rotatingDiamonds1,3,21,8,MTLR,0.977312,292,5
rotatingDiamonds1,3,21,8,MTLR,0.997262,293,5
rotatingDiamonds1,3,21,1,RSF,84.9677,332,6
rotatingDiamonds1,3,21,3,DEEPSURV,93.5,302,6
rotatingDiamonds1,3,21,8,MTLR,0.992421,303,6
rotatingDiamonds1,3,21,8,MTLR,0.99373,304,6
rotatingDiamonds1,3,21,8,MTLR,0.989708,305,6
rotatingDiamonds1,3,21,3,DEEPSURV,92.0,304,6
rotatingDiamonds1,3,21,8,MTLR,0.983589,307,6
rotatingDiamonds1,3,21,8,MTLR,0.998988,310,6
rotatingDiamonds1,3,21,3,DEEPSURV,84.0,308,6
rotatingDiamonds1,3,21,3,DEEPSURV,98.5,309,6
rotatingDiamonds1,3,21,8,MTLR,0.977283,312,6
rotatingDiamonds1,3,21,8,MTLR,0.998705,316,6
rotatingDiamonds1,3,21,8,MTLR,0.981502,317,6
rotatingDiamonds1,3,21,8,MTLR,0.980698,318,6
rotatingDiamonds1,3,21,8,MTLR,0.977369,319,6
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,314,6
rotatingDiamonds1,3,21,3,DEEPSURV,74.0,315,6
rotatingDiamonds1,3,21,1,RSF,84.6988,342,6
rotatingDiamonds1,3,21,1,RSF,84.7223,343,6
rotatingDiamonds1,3,21,3,DEEPSURV,73.0,317,6
rotatingDiamonds1,3,21,8,MTLR,0.999933,322,6
rotatingDiamonds1,3,21,3,DEEPSURV,93.5,319,6
rotatingDiamonds1,3,21,8,MTLR,0.99733,324,6
rotatingDiamonds1,3,21,3,DEEPSURV,84.0,321,6
rotatingDiamonds1,3,21,3,DEEPSURV,93.5,323,6
rotatingDiamonds1,3,21,3,DEEPSURV,77.5,324,6
rotatingDiamonds1,3,21,8,MTLR,0.987029,327,6
rotatingDiamonds1,3,21,8,MTLR,0.991897,328,6
rotatingDiamonds1,3,21,8,MTLR,0.999147,331,6
rotatingDiamonds1,3,21,1,RSF,85.6428,347,6
rotatingDiamonds1,3,21,1,RSF,87.9654,348,6
rotatingDiamonds1,3,21,3,DEEPSURV,95.5,329,6
rotatingDiamonds1,3,21,8,MTLR,0.986887,334,6
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,331,6
rotatingDiamonds1,3,21,3,DEEPSURV,95.5,332,6
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,333,6
rotatingDiamonds1,3,21,8,MTLR,0.991688,336,6
rotatingDiamonds1,3,21,8,MTLR,0.98463,337,6
rotatingDiamonds1,3,21,8,MTLR,0.99135,338,6
rotatingDiamonds1,3,21,8,MTLR,0.977387,339,6
rotatingDiamonds1,3,21,8,MTLR,0.980843,340,6
rotatingDiamonds1,3,21,3,DEEPSURV,85.5,335,6
rotatingDiamonds1,3,21,8,MTLR,0.985127,342,6
rotatingDiamonds1,3,21,8,MTLR,0.99887,343,6
rotatingDiamonds1,3,21,1,RSF,88.2753,351,7
rotatingDiamonds1,3,21,8,MTLR,0.982485,345,6
rotatingDiamonds1,3,21,8,MTLR,0.980147,347,6
rotatingDiamonds1,3,21,8,MTLR,0.994234,349,6
rotatingDiamonds1,3,21,3,DEEPSURV,85.5,340,6
rotatingDiamonds1,3,21,8,MTLR,0.98747,351,7
rotatingDiamonds1,3,21,8,MTLR,0.988575,353,7
rotatingDiamonds1,3,21,8,MTLR,0.981625,354,7
rotatingDiamonds1,3,21,3,DEEPSURV,74.5,344,6
rotatingDiamonds1,3,21,3,DEEPSURV,95.5,345,6
rotatingDiamonds1,3,21,3,DEEPSURV,93.5,346,6
rotatingDiamonds1,3,21,8,MTLR,0.98458,358,7
rotatingDiamonds1,3,21,8,MTLR,0.983331,359,7
rotatingDiamonds1,3,21,3,DEEPSURV,88.5,349,6
rotatingDiamonds1,3,21,3,DEEPSURV,89.0,351,7
rotatingDiamonds1,3,21,3,DEEPSURV,97.5,352,7
rotatingDiamonds1,3,21,8,MTLR,0.999582,362,7
rotatingDiamonds1,3,21,8,MTLR,0.982886,363,7
rotatingDiamonds1,3,21,8,MTLR,0.978445,365,7
rotatingDiamonds1,3,21,8,MTLR,0.998736,366,7
rotatingDiamonds1,3,21,8,MTLR,0.986735,367,7
rotatingDiamonds1,3,21,8,MTLR,0.977818,369,7
rotatingDiamonds1,3,21,8,MTLR,0.982554,370,7
rotatingDiamonds1,3,21,3,DEEPSURV,84.0,356,7
rotatingDiamonds1,3,21,3,DEEPSURV,88.5,357,7
rotatingDiamonds1,3,21,1,RSF,85.5634,359,7
rotatingDiamonds1,3,21,3,DEEPSURV,75.0,359,7
rotatingDiamonds1,3,21,8,MTLR,0.991532,373,7
rotatingDiamonds1,3,21,8,MTLR,0.977873,374,7
rotatingDiamonds1,3,21,8,MTLR,0.998936,375,7
rotatingDiamonds1,3,21,8,MTLR,0.98675,376,7
rotatingDiamonds1,3,21,8,MTLR,0.993521,377,7
rotatingDiamonds1,3,21,8,MTLR,0.999513,378,7
rotatingDiamonds1,3,21,8,MTLR,0.98072,380,7
rotatingDiamonds1,3,21,8,MTLR,0.982382,381,7
rotatingDiamonds1,3,21,8,MTLR,0.998379,382,7
rotatingDiamonds1,3,21,8,MTLR,0.99059,384,7
rotatingDiamonds1,3,21,8,MTLR,0.992169,385,7
rotatingDiamonds1,3,21,8,MTLR,0.997294,386,7
rotatingDiamonds1,3,21,8,MTLR,0.9926,387,7
rotatingDiamonds1,3,21,1,RSF,84.6901,362,7
rotatingDiamonds1,3,21,3,DEEPSURV,93.5,365,7
rotatingDiamonds1,3,21,8,MTLR,0.98749,391,7
rotatingDiamonds1,3,21,8,MTLR,0.990897,392,7
rotatingDiamonds1,3,21,3,DEEPSURV,74.0,367,7
rotatingDiamonds1,3,21,8,MTLR,0.998198,393,7
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,369,7
rotatingDiamonds1,3,21,8,MTLR,0.980074,396,7
rotatingDiamonds1,3,21,3,DEEPSURV,80.5,372,7
rotatingDiamonds1,3,21,3,DEEPSURV,76.0,375,7
rotatingDiamonds1,3,21,3,DEEPSURV,83.5,376,7
rotatingDiamonds1,3,21,3,DEEPSURV,90.0,377,7
rotatingDiamonds1,3,21,3,DEEPSURV,93.5,379,7
rotatingDiamonds1,3,21,3,DEEPSURV,99.5,381,7
rotatingDiamonds1,3,21,3,DEEPSURV,84.0,384,7
rotatingDiamonds1,3,21,3,DEEPSURV,71.5,385,7
rotatingDiamonds1,3,21,3,DEEPSURV,96.0,386,7
rotatingDiamonds1,3,21,1,RSF,88.2958,370,7
rotatingDiamonds1,3,21,3,DEEPSURV,77.5,388,7
rotatingDiamonds1,3,21,3,DEEPSURV,77.5,390,7
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,391,7
rotatingDiamonds1,3,21,1,RSF,91.7911,372,7
rotatingDiamonds1,3,21,3,DEEPSURV,96.5,393,7
rotatingDiamonds1,3,21,3,DEEPSURV,72.0,396,7
rotatingDiamonds1,3,21,1,RSF,85.9918,393,7
rotatingDiamonds1,3,21,1,RSF,88.2688,398,7
rotatingDiamonds1,4,31,0,COX,1.43205,201,4
rotatingDiamonds1,4,31,0,COX,2.64881,205,4
rotatingDiamonds1,4,31,0,COX,1.85434,206,4
rotatingDiamonds1,4,31,0,COX,1.50105,209,4
rotatingDiamonds1,4,31,0,COX,2.00468,210,4
rotatingDiamonds1,4,31,0,COX,2.01836,215,4
rotatingDiamonds1,4,31,0,COX,2.73678,218,4
rotatingDiamonds1,4,31,0,COX,1.73255,222,4
rotatingDiamonds1,4,31,0,COX,1.67709,224,4
rotatingDiamonds1,4,31,0,COX,1.22508,229,4
rotatingDiamonds1,4,31,0,COX,2.36529,231,4
rotatingDiamonds1,4,31,0,COX,1.52675,235,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.410587,200,4
rotatingDiamonds1,4,31,6,KNN,-16.1333,200,4
rotatingDiamonds1,4,31,6,KNN,-10.6,201,4
rotatingDiamonds1,4,31,6,KNN,-17.6,202,4
rotatingDiamonds1,4,31,6,KNN,-9.86667,203,4
rotatingDiamonds1,4,31,6,KNN,-9.46667,204,4
rotatingDiamonds1,4,31,6,KNN,-16.8667,205,4
rotatingDiamonds1,4,31,6,KNN,-10.2667,206,4
rotatingDiamonds1,4,31,6,KNN,-13.2,207,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.274466,202,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0667262,203,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.12655,205,4
rotatingDiamonds1,4,31,6,KNN,-13.3333,210,4
rotatingDiamonds1,4,31,0,COX,1.68586,239,4
rotatingDiamonds1,4,31,0,COX,35.0675,240,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.332093,207,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0807366,208,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.216749,209,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0561183,210,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0726477,211,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.261472,212,4
rotatingDiamonds1,4,31,6,KNN,-17.6,213,4
rotatingDiamonds1,4,31,0,COX,2.19309,243,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.236531,215,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.285146,216,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.318987,217,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.120436,218,4
rotatingDiamonds1,4,31,4,SSVM,-0.707198,203,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.260168,220,4
rotatingDiamonds1,4,31,0,COX,3.13899,247,4
rotatingDiamonds1,4,31,0,COX,1.35256,248,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0932114,223,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.141301,224,4
rotatingDiamonds1,4,31,4,SSVM,-0.697617,207,4
rotatingDiamonds1,4,31,6,KNN,-15.3333,218,4
rotatingDiamonds1,4,31,6,KNN,-12.5333,219,4
rotatingDiamonds1,4,31,6,KNN,-18.2667,220,4
rotatingDiamonds1,4,31,6,KNN,-16.2,221,4
rotatingDiamonds1,4,31,6,KNN,-17.0,222,4
rotatingDiamonds1,4,31,6,KNN,-16.2,223,4
rotatingDiamonds1,4,31,4,SSVM,-0.702825,209,4
rotatingDiamonds1,4,31,4,SSVM,-0.707612,210,4
rotatingDiamonds1,4,31,4,SSVM,-0.704809,211,4
rotatingDiamonds1,4,31,4,SSVM,-0.713661,212,4
rotatingDiamonds1,4,31,6,KNN,-17.6667,225,4
rotatingDiamonds1,4,31,4,SSVM,-0.705317,213,4
rotatingDiamonds1,4,31,6,KNN,-13.6,226,4
rotatingDiamonds1,4,31,4,SSVM,-0.696685,214,4
rotatingDiamonds1,4,31,6,KNN,-9.8,227,4
rotatingDiamonds1,4,31,6,KNN,-17.0667,228,4
rotatingDiamonds1,4,31,6,KNN,-15.3333,229,4
rotatingDiamonds1,4,31,6,KNN,-8.33333,230,4
rotatingDiamonds1,4,31,6,KNN,-14.0,231,4
rotatingDiamonds1,4,31,6,KNN,-9.93333,232,4
rotatingDiamonds1,4,31,6,KNN,-19.0,233,4
rotatingDiamonds1,4,31,6,KNN,-16.7333,234,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0615568,227,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.194077,228,4
rotatingDiamonds1,4,31,6,KNN,-10.2,236,4
rotatingDiamonds1,4,31,0,COX,1.66225,253,5
rotatingDiamonds1,4,31,6,KNN,-11.5333,238,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0659787,231,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.188402,233,4
rotatingDiamonds1,4,31,0,COX,1.21507,256,5
rotatingDiamonds1,4,31,4,SSVM,-0.706178,219,4
rotatingDiamonds1,4,31,6,KNN,-15.2,241,4
rotatingDiamonds1,4,31,6,KNN,-17.6,242,4
rotatingDiamonds1,4,31,1,RSF,86.4175,200,4
rotatingDiamonds1,4,31,1,RSF,72.9724,201,4
rotatingDiamonds1,4,31,1,RSF,80.6799,202,4
rotatingDiamonds1,4,31,6,KNN,-17.2,246,4
rotatingDiamonds1,4,31,6,KNN,-16.0667,247,4
rotatingDiamonds1,4,31,6,KNN,-10.0,248,4
rotatingDiamonds1,4,31,0,COX,1.57622,261,5
rotatingDiamonds1,4,31,1,RSF,76.0525,203,4
rotatingDiamonds1,4,31,4,SSVM,-0.704885,224,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.625571,239,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.180921,240,4
rotatingDiamonds1,4,31,2,GBSA,1.01953,203,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.374202,241,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.270134,243,4
rotatingDiamonds1,4,31,2,GBSA,0.434766,205,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.13637,244,4
rotatingDiamonds1,4,31,2,GBSA,2.34385,206,4
rotatingDiamonds1,4,31,6,KNN,-14.3333,251,5
rotatingDiamonds1,4,31,6,KNN,-12.8667,252,5
rotatingDiamonds1,4,31,4,SSVM,-0.702483,227,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.116004,245,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.177617,247,4
rotatingDiamonds1,4,31,0,COX,1.38406,265,5
rotatingDiamonds1,4,31,0,COX,1.22275,267,5
rotatingDiamonds1,4,31,0,COX,2.70838,268,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.390251,249,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.259717,250,5
rotatingDiamonds1,4,31,2,GBSA,2.10262,209,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.208043,251,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.224351,252,5
rotatingDiamonds1,4,31,2,GBSA,1.12579,210,4
rotatingDiamonds1,4,31,1,RSF,76.989,206,4
rotatingDiamonds1,4,31,6,KNN,-17.6667,256,5
rotatingDiamonds1,4,31,4,SSVM,-0.707253,230,4
rotatingDiamonds1,4,31,6,KNN,-19.0,257,5
rotatingDiamonds1,4,31,4,SSVM,-0.714323,231,4
rotatingDiamonds1,4,31,6,KNN,-13.4667,258,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.249536,254,5
rotatingDiamonds1,4,31,1,RSF,72.6958,207,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0772337,256,5
rotatingDiamonds1,4,31,6,KNN,-18.2667,261,5
rotatingDiamonds1,4,31,4,SSVM,-0.707193,234,4
rotatingDiamonds1,4,31,6,KNN,-12.0,262,5
rotatingDiamonds1,4,31,2,GBSA,0.804957,214,4
rotatingDiamonds1,4,31,6,KNN,-13.8667,263,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.1554,258,5
rotatingDiamonds1,4,31,2,GBSA,2.35035,215,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.168097,259,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.212792,260,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.166946,261,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.116254,262,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.233561,263,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.083099,264,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.104787,265,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.336923,266,5
rotatingDiamonds1,4,31,1,RSF,71.2335,209,4
rotatingDiamonds1,4,31,1,RSF,72.6047,210,4
rotatingDiamonds1,4,31,4,SSVM,-0.712615,236,4
rotatingDiamonds1,4,31,1,RSF,82.9394,211,4
rotatingDiamonds1,4,31,4,SSVM,-0.713991,238,4
rotatingDiamonds1,4,31,6,KNN,-18.5333,266,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.121312,268,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.10414,270,5
rotatingDiamonds1,4,31,0,COX,2.78643,275,5
rotatingDiamonds1,4,31,6,KNN,-18.6,268,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.10196,272,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.210556,273,5
rotatingDiamonds1,4,31,6,KNN,-15.6667,270,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.248708,274,5
rotatingDiamonds1,4,31,2,GBSA,0.939715,220,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.177272,276,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.0635875,277,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.105838,278,5
rotatingDiamonds1,4,31,0,COX,2.35515,278,5
rotatingDiamonds1,4,31,0,COX,3.06861,279,5
rotatingDiamonds1,4,31,6,KNN,-16.0,272,5
rotatingDiamonds1,4,31,6,KNN,-16.1333,273,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.282587,280,5
rotatingDiamonds1,4,31,2,GBSA,1.96305,223,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.102323,281,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.0361395,282,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.0619191,283,5
rotatingDiamonds1,4,31,6,KNN,-11.2667,275,5
rotatingDiamonds1,4,31,6,KNN,-14.5333,276,5
rotatingDiamonds1,4,31,6,KNN,-18.4667,277,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.1723,285,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.0415937,286,5
rotatingDiamonds1,4,31,0,COX,483.485,281,5
rotatingDiamonds1,4,31,2,GBSA,0.764497,225,4
rotatingDiamonds1,4,31,6,KNN,-11.6667,279,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.168447,288,5
rotatingDiamonds1,4,31,2,GBSA,0.570657,227,4
rotatingDiamonds1,4,31,2,GBSA,2.11009,228,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.26662,290,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.158624,291,5
rotatingDiamonds1,4,31,1,RSF,76.739,216,4
rotatingDiamonds1,4,31,4,SSVM,-0.707682,247,4
rotatingDiamonds1,4,31,4,SSVM,-0.714476,248,4
rotatingDiamonds1,4,31,6,KNN,-18.3333,282,5
rotatingDiamonds1,4,31,6,KNN,-12.6,283,5
rotatingDiamonds1,4,31,6,KNN,-13.2,284,5
rotatingDiamonds1,4,31,6,KNN,-14.0,285,5
rotatingDiamonds1,4,31,1,RSF,70.8602,217,4
rotatingDiamonds1,4,31,5,WEIBULLAFT,-9.76161,206,4
rotatingDiamonds1,4,31,5,WEIBULLAFT,-7.56814,207,4
rotatingDiamonds1,4,31,5,WEIBULLAFT,-10.0345,208,4
rotatingDiamonds1,4,31,4,SSVM,-0.708881,251,5
rotatingDiamonds1,4,31,4,SSVM,-0.702584,252,5
rotatingDiamonds1,4,31,5,WEIBULLAFT,-9.92783,209,4
rotatingDiamonds1,4,31,4,SSVM,-0.70715,253,5
rotatingDiamonds1,4,31,4,SSVM,-0.711065,253,5
rotatingDiamonds1,4,31,6,KNN,-6.0,287,5
rotatingDiamonds1,4,31,4,SSVM,-0.702855,255,5
rotatingDiamonds1,4,31,4,SSVM,-0.708713,256,5
rotatingDiamonds1,4,31,4,SSVM,-0.713576,257,5
rotatingDiamonds1,4,31,4,SSVM,-0.707442,258,5
rotatingDiamonds1,4,31,4,SSVM,-0.707527,259,5
rotatingDiamonds1,4,31,2,GBSA,0.404207,232,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0560258,294,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.120559,296,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.0912563,297,5
rotatingDiamonds1,4,31,0,COX,8.82759,289,5
rotatingDiamonds1,4,31,0,COX,156.566,290,5
rotatingDiamonds1,4,31,6,KNN,-18.6667,290,5
rotatingDiamonds1,4,31,6,KNN,-8.26667,291,5
rotatingDiamonds1,4,31,5,WEIBULLAFT,-9.93864,212,4
rotatingDiamonds1,4,31,4,SSVM,-0.704334,262,5
rotatingDiamonds1,4,31,4,SSVM,-0.696071,263,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.185544,299,5
rotatingDiamonds1,4,31,5,WEIBULLAFT,-11.1455,213,4
rotatingDiamonds1,4,31,5,WEIBULLAFT,-11.1082,214,4
rotatingDiamonds1,4,31,0,COX,2.16643,292,5
rotatingDiamonds1,4,31,0,COX,1.36544,293,5
rotatingDiamonds1,4,31,0,COX,1.4289,294,5
rotatingDiamonds1,4,31,6,KNN,-18.0,293,5
rotatingDiamonds1,4,31,7,ELASTICNET,0.12482,300,6
rotatingDiamonds1,4,31,5,WEIBULLAFT,-8.67073,216,4
rotatingDiamonds1,4,31,1,RSF,77.3265,220,4
rotatingDiamonds1,4,31,4,SSVM,-0.711159,266,5
rotatingDiamonds1,4,31,4,SSVM,-0.704356,267,5
rotatingDiamonds1,4,31,4,SSVM,-0.705677,268,5
rotatingDiamonds1,4,31,0,COX,1.38895,297,5
rotatingDiamonds1,4,31,1,RSF,76.0225,221,4
rotatingDiamonds1,4,31,5,WEIBULLAFT,-7.43857,218,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0471956,303,6
rotatingDiamonds1,4,31,2,GBSA,0.773024,237,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.39493,305,6
rotatingDiamonds1,4,31,2,GBSA,0.547559,239,4
rotatingDiamonds1,4,31,1,RSF,81.9496,222,4
rotatingDiamonds1,4,31,6,KNN,-16.3333,296,5
rotatingDiamonds1,4,31,1,RSF,74.4177,223,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.0542297,307,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.124154,308,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.0780038,309,6
rotatingDiamonds1,4,31,4,SSVM,-0.710407,271,5
rotatingDiamonds1,4,31,4,SSVM,-0.712413,272,5
rotatingDiamonds1,4,31,1,RSF,72.4794,224,4
rotatingDiamonds1,4,31,6,KNN,-12.6667,299,5
rotatingDiamonds1,4,31,2,GBSA,0.809027,242,4
rotatingDiamonds1,4,31,4,SSVM,-0.71412,274,5
rotatingDiamonds1,4,31,4,SSVM,-0.712931,275,5
rotatingDiamonds1,4,31,1,RSF,77.0488,225,4
rotatingDiamonds1,4,31,1,RSF,76.3829,226,4
rotatingDiamonds1,4,31,2,GBSA,2.52409,244,4
rotatingDiamonds1,4,31,2,GBSA,1.48289,245,4
rotatingDiamonds1,4,31,2,GBSA,0.869486,246,4
rotatingDiamonds1,4,31,2,GBSA,0.757207,247,4
rotatingDiamonds1,4,31,4,SSVM,-0.700531,277,5
rotatingDiamonds1,4,31,4,SSVM,-0.70647,278,5
rotatingDiamonds1,4,31,0,COX,1.27883,302,6
rotatingDiamonds1,4,31,5,WEIBULLAFT,-8.95282,223,4
rotatingDiamonds1,4,31,7,ELASTICNET,0.11367,313,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.132511,314,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.197034,315,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.0939314,316,6
rotatingDiamonds1,4,31,2,GBSA,1.0923,249,4
rotatingDiamonds1,4,31,0,COX,203.436,304,6
rotatingDiamonds1,4,31,0,COX,1.35863,305,6
rotatingDiamonds1,4,31,6,KNN,-15.2,303,6
rotatingDiamonds1,4,31,6,KNN,-8.26667,304,6
rotatingDiamonds1,4,31,6,KNN,-14.7333,305,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.258092,318,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.185941,319,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.116905,320,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.219302,321,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.104763,322,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.32545,323,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.173085,324,6
rotatingDiamonds1,4,31,7,ELASTICNET,0.256009,326,6
rotatingDiamonds1,4,31,4,SSVM,-0.704149,282,5
rotatingDiamonds1,4,31,5,WEIBULLAFT,-7.54254,227,4
rotatingDiamonds1,4,31,4,SSVM,-0.705192,283,5
rotatingDiamonds1,4,31,0,COX,1.47679,308,6
rotatingDiamonds1,4,31,5,WEIBULLAFT,-9.32577,228,4
rotatingDiamonds1,4,31,5,WEIBULLAFT,-11.258,229,4
rotatingDiamonds1,4,31,6,KNN,-19.0667,308,6
rotatingDiamonds1,4,31,6,KNN,-16.2,309,6
rotatingDiamonds1,4,31,1,RSF,70.9228,229,4
rotatingDiamonds1,4,31,4,SSVM,-0.703618,284,5
rotatingDiamonds1,4,31,2,GBSA,1.80476,253,5
rotatingDiamonds1,4,31,4,SSVM,-0.707133,286,5
rotatingDiamonds1,4,31,2,GBSA,2.55228,254,5
rotatingDiamonds1,4,31,2,GBSA,1.76631,255,5
rotatingDiamonds1,4,31,2,GBSA,2.24623,256,5
rotatingDiamonds1,4,31,2,GBSA,0.948068,257,5
rotatingDiamonds1,4,31,5,WEIBULLAFT,-6.83567,231,4
rotatingDiamonds1,4,31,1,RSF,74.7095,230,4
rotatingDiamonds1,4,31,0,COX,17.1207,311,6
rotatingDiamonds1,4,31,0,COX,6.09156,312,6
rotatingDiamonds1,4,31,4,SSVM,-0.711726,288,5
