instance,run,target_kappa,repeat,achieved_kappa,C
car_door_50,run-1787237400_i9,0.7,0,0.7102701907926768,0.5783018421177251
car_door_50,run-1787237400_i9,0.7,1,0.6983745034811087,0.6058858290982153
car_door_50,run-1787237400_i9,0.7,2,0.6522735815221826,0.597716764383431
car_door_50,run-1787237400_i9,0.7,3,0.7103910100977683,0.6153197253047549
car_door_50,run-1787237400_i9,0.7,4,0.7110889445420018,0.5963726376921978
car_door_50,run-1787237400_i9,0.8,0,0.7574928698569775,0.5856362124272306
car_door_50,run-1787237400_i9,0.8,1,0.7862843967882538,0.5814400227671583
car_door_50,run-1787237400_i9,0.8,2,0.7756854874331114,0.5605887939221272
car_door_50,run-1787237400_i9,0.8,3,0.813261007636527,0.5645039071749941
car_door_50,run-1787237400_i9,0.8,4,0.7804599989441937,0.5807065540620912
car_door_50,run-1787237400_i9,0.9,0,0.8887745059586323,0.5471507876257354
car_door_50,run-1787237400_i9,0.9,1,0.8965384595640709,0.5209516792242056
car_door_50,run-1787237400_i9,0.9,2,0.9215545025979063,0.5413742061786755
car_door_50,run-1787237400_i9,0.9,3,0.899576372644462,0.5249832967452515
car_door_50,run-1787237400_i9,0.9,4,0.8892735422187925,0.5338592406025757
car_door_50,run-1787237400_i9,0.95,0,0.9539321661757593,0.5038662859862003
car_door_50,run-1787237400_i9,0.95,1,0.9449760173325314,0.5341312908182866
car_door_50,run-1787237400_i9,0.95,2,0.9486072821385196,0.5008785468360442
car_door_50,run-1787237400_i9,0.95,3,0.9493138124226409,0.5020032911211275
car_door_50,run-1787237400_i9,0.95,4,0.9517399882310081,0.5121598215768619
car_door_50,run-1787237488_i9,0.0,0,-0.18274073290029325,0.7527872031022782
car_door_50,run-1787237488_i9,0.0,1,0.08125275909798943,0.7117712450592886
car_door_50,run-1787237488_i9,0.0,2,-0.11589831396558455,0.7495755517826825
car_door_50,run-1787237488_i9,0.0,3,0.04393963603992559,0.7037554691298007
car_door_50,run-1787237488_i9,0.0,4,-0.05320635753850766,0.744705452775073
car_door_50,run-1787237488_i9,0.1,0,0.059605785228257706,0.7150243309002433
car_door_50,run-1787237488_i9,0.1,1,0.08404618178770075,0.7182831251530737
car_door_50,run-1787237488_i9,0.1,2,-0.013351520789217737,0.7416594854117937
car_door_50,run-1787237488_i9,0.1,3,0.17974211265746895,0.6916340029397354
car_door_50,run-1787237488_i9,0.1,4,0.12319513895428202,0.7071270853778214
car_door_50,run-1787237488_i9,0.2,0,0.25016044095109313,0.6662414965986394
car_door_50,run-1787237488_i9,0.2,1,0.23191701049566202,0.6921251217137293
car_door_50,run-1787237488_i9,0.2,2,0.25152842463851305,0.6790981109079829
car_door_50,run-1787237488_i9,0.2,3,0.15261499613593335,0.6960640508495294
car_door_50,run-1787237488_i9,0.2,4,0.11085045415900531,0.7016445753559155
car_door_50,run-1787237488_i9,0.3,0,0.3436894856599883,0.6624309392265193
car_door_50,run-1787237488_i9,0.3,1,0.21040683499467233,0.7057739557739557
car_door_50,run-1787237488_i9,0.3,2,0.2524449737090843,0.6819893126062667
car_door_50,run-1787237488_i9,0.3,3,0.2796158657086174,0.676914647510045
car_door_50,run-1787237488_i9,0.3,4,0.20861751233152714,0.6856028282335731
car_door_50,run-1787237488_i9,0.4,0,0.3198592098251345,0.6700340798442064
car_door_50,run-1787237488_i9,0.4,1,0.3424500924391859,0.6633190447030006
car_door_50,run-1787237488_i9,0.4,2,0.38541298812629377,0.6581508515815085
car_door_50,run-1787237488_i9,0.4,3,0.41880820590358714,0.6631969807645484
car_door_50,run-1787237488_i9,0.4,4,0.33160198179794653,0.6694189602446483
car_door_50,run-1787237488_i9,0.5,0,0.45243050897299225,0.6019482090997096
car_door_50,run-1787237488_i9,0.5,1,0.49987765518746224,0.6076342384025326
car_door_50,run-1787237488_i9,0.5,2,0.46627723985705594,0.6153519417475728
car_door_50,run-1787237488_i9,0.5,3,0.41429933166985133,0.6510176883935062
car_door_50,run-1787237488_i9,0.5,4,0.45350848011867906,0.6244800587227796
car_door_50,run-1787237488_i9,0.6,0,0.5612754990462401,0.6262385321100917
car_door_50,run-1787237488_i9,0.6,1,0.5733028116260354,0.6239088263821533
car_door_50,run-1787237488_i9,0.6,2,0.6138060726431622,0.6157611355849242
car_door_50,run-1787237488_i9,0.6,3,0.5516011184088069,0.6158932288478022
car_door_50,run-1787237488_i9,0.6,4,0.5274425264889723,0.6217285453438831
car_door_50,run-1787237488_i9,0.7,0,0.6764433097227424,0.5788612961841308
car_door_50,run-1787237488_i9,0.7,1,0.7561584551560719,0.5672033174777412
car_door_50,run-1787237488_i9,0.7,2,0.693091671198642,0.5891599902889051
car_door_50,run-1787237488_i9,0.7,3,0.7460435837712895,0.5935665362035225
car_door_50,run-1787237488_i9,0.7,4,0.7015977937670186,0.5930815303752598
car_door_50,run-1787237488_i9,0.8,0,0.7855618965334742,0.5683838752892462
car_door_50,run-1787237488_i9,0.8,1,0.7789381195189873,0.5706508441399559
car_door_50,run-1787237488_i9,0.8,2,0.8077396480739247,0.5716467139017836
car_door_50,run-1787237488_i9,0.8,3,0.8304755369588426,0.5128750151828009
car_door_50,run-1787237488_i9,0.8,4,0.8213866533396252,0.5676006362412823
car_door_50,run-1787237488_i9,0.9,0,0.9023767595696299,0.5357099255280185
car_door_50,run-1787237488_i9,0.9,1,0.8966284921150918,0.5305259286502391
car_door_50,run-1787237488_i9,0.9,2,0.9094054597555932,0.5280004859086491
car_door_50,run-1787237488_i9,0.9,3,0.916781627798161,0.5060738581146744
car_door_50,run-1787237488_i9,0.9,4,0.9215750426388801,0.5292833757730083
car_door_50,run-1787237488_i9,0.95,0,0.9538731374988627,0.5194383124846701
car_door_50,run-1787237488_i9,0.95,1,0.9579114253441262,0.4976309075446483
car_door_50,run-1787237488_i9,0.95,2,0.9561357825178552,0.5485891510581367
car_door_50,run-1787237488_i9,0.95,3,0.9556460443577591,0.4852312950079336
car_door_50,run-1787237488_i9,0.95,4,0.9481577016528229,0.5282400097169926
car_door_50,run-1787237575_i9,0.0,0,0.06137123377763797,0.7404853538593116
car_door_50,run-1787237575_i9,0.0,1,-0.0026169148187901127,0.7547767338752244
car_door_50,run-1787237575_i9,0.0,2,-0.035430032055592184,0.7334632399410154
car_door_50,run-1787237575_i9,0.0,3,-0.06561282585796559,0.7738816278822654
car_door_50,run-1787237575_i9,0.0,4,-0.053817713634588794,0.7536507936507937
car_door_50,run-1787237575_i9,0.1,0,0.11010261254667059,0.7074783160566955
car_door_50,run-1787237575_i9,0.1,1,0.16412592495438383,0.7346202800169708
car_door_50,run-1787237575_i9,0.1,2,0.05251037360983029,0.7330338266384778
car_door_50,run-1787237575_i9,0.1,3,0.10726445556984442,0.7173268375344207
car_door_50,run-1787237575_i9,0.1,4,0.2194655164639479,0.7121388506720288
car_door_50,run-1787237575_i9,0.2,0,0.29147201721222815,0.6845491280306253
car_door_50,run-1787237575_i9,0.2,1,0.18196832283074613,0.7267646119450655
car_door_50,run-1787237575_i9,0.2,2,0.23385743058265698,0.7199595916631221
car_door_50,run-1787237575_i9,0.2,3,0.24235402335895076,0.6871224165341813
car_door_50,run-1787237575_i9,0.2,4,0.16746243547910938,0.7214747324928488
car_door_50,run-1787237575_i9,0.3,0,0.2665766875099892,0.6908368644067797
car_door_50,run-1787237575_i9,0.3,1,0.22665476921548317,0.7019139261922386
car_door_50,run-1787237575_i9,0.3,2,0.21480602252955217,0.6988270104617986
car_door_50,run-1787237575_i9,0.3,3,0.39836550108273944,0.6809338521400778
car_door_50,run-1787237575_i9,0.3,4,0.37124434118450134,0.6769897473839974
car_door_50,run-1787237575_i9,0.4,0,0.38483397313417056,0.6907216494845361
car_door_50,run-1787237575_i9,0.4,1,0.28296648535884206,0.6881277090601543
car_door_50,run-1787237575_i9,0.4,2,0.3530622583786291,0.7004960945746252
car_door_50,run-1787237575_i9,0.4,3,0.35572163381360794,0.6657978723404255
car_door_50,run-1787237575_i9,0.4,4,0.3377451497808602,0.6957764369641156
car_door_50,run-1787237575_i9,0.5,0,0.5892170317740241,0.6379328603198137
car_door_50,run-1787237575_i9,0.5,1,0.47673438995151113,0.657114207304201
car_door_50,run-1787237575_i9,0.5,2,0.5772990072406273,0.6426680783483325
car_door_50,run-1787237575_i9,0.5,3,0.5016207805766577,0.6462960994792221
car_door_50,run-1787237575_i9,0.5,4,0.4401400431046383,0.6365076013513513
car_door_50,run-1787237575_i9,0.6,0,0.6184232314040565,0.6164310766287597
car_door_50,run-1787237575_i9,0.6,1,0.6166644679861336,0.6328323454699407
car_door_50,run-1787237575_i9,0.6,2,0.612326780827063,0.6317813125460866
car_door_50,run-1787237575_i9,0.6,3,0.5514047356733164,0.6304508499630451
car_door_50,run-1787237575_i9,0.6,4,0.5908394742662885,0.6538866652622709
car_door_50,run-1787237575_i9,0.7,0,0.7028170582330828,0.6209469615632381
car_door_50,run-1787237575_i9,0.7,1,0.7533630696518658,0.5891304347826087
car_door_50,run-1787237575_i9,0.7,2,0.6939941891429177,0.5845818722771225
car_door_50,run-1787237575_i9,0.7,3,0.6467869230181335,0.6195801244857052
car_door_50,run-1787237575_i9,0.7,4,0.7000548834115418,0.6107765451664026
car_door_50,run-1787237575_i9,0.8,0,0.7983847314275665,0.568874312314854
car_door_50,run-1787237575_i9,0.8,1,0.7509115277592845,0.5984138812007664
car_door_50,run-1787237575_i9,0.8,2,0.8174651914812215,0.5721775047659394
car_door_50,run-1787237575_i9,0.8,3,0.7953387409083429,0.5699714617905084
car_door_50,run-1787237575_i9,0.8,4,0.8053974374065275,0.5857278681597295
car_door_50,run-1787237575_i9,0.9,0,0.8940797864706165,0.5368869936034115
car_door_50,run-1787237575_i9,0.9,1,0.9040960223526123,0.5372713738834538
car_door_50,run-1787237575_i9,0.9,2,0.8884325245175143,0.5394054797418809
car_door_50,run-1787237575_i9,0.9,3,0.8837216308898375,0.5410681987445473
car_door_50,run-1787237575_i9,0.9,4,0.9106170790914934,0.526662451259353
car_door_50,run-1787237575_i9,0.95,0,0.9559292608726959,0.5007388642600802
car_door_50,run-1787237575_i9,0.95,1,0.9387550590089879,0.526462836056932
car_door_50,run-1787237575_i9,0.95,2,0.9571516796650769,0.5144555091551558
car_door_50,run-1787237575_i9,0.95,3,0.9451755511305798,0.5225034417028487
car_door_50,run-1787237575_i9,0.95,4,0.9512071933986536,0.5259685421724902
chaoSingleDep,run-1782711610_i9,0.0,0,0.00500090506537567,0.7288896282673316
chaoSingleDep,run-1782711610_i9,0.0,1,-0.029461527414946703,0.7274480598140144
chaoSingleDep,run-1782711610_i9,0.0,2,-0.011537990512847277,0.7327559406465677
chaoSingleDep,run-1782711610_i9,0.0,3,0.02188759425144546,0.7280085488820692
chaoSingleDep,run-1782711610_i9,0.0,4,0.016108929995905692,0.7302607465399953
chaoSingleDep,run-1782711610_i9,0.1,0,0.06205552018318554,0.7222152653987242
chaoSingleDep,run-1782711610_i9,0.1,1,0.07869533049542683,0.7202481513789664
chaoSingleDep,run-1782711610_i9,0.1,2,0.09717988711651214,0.7177438531411994
chaoSingleDep,run-1782711610_i9,0.1,3,0.09529922323437487,0.7229404948587763
chaoSingleDep,run-1782711610_i9,0.1,4,0.13131512705467202,0.7075245285771602
chaoSingleDep,run-1782711610_i9,0.2,0,0.14363035410908254,0.6994870687920507
chaoSingleDep,run-1782711610_i9,0.2,1,0.18093499323499618,0.6980879212497074
chaoSingleDep,run-1782711610_i9,0.2,2,0.1895703821528181,0.6941395908985765
chaoSingleDep,run-1782711610_i9,0.2,3,0.21582859629302112,0.6897341837891611
chaoSingleDep,run-1782711610_i9,0.2,4,0.25542722723626154,0.7031010216161705
chaoSingleDep,run-1782711610_i9,0.3,0,0.269175542236246,0.6769275722268893
chaoSingleDep,run-1782711610_i9,0.3,1,0.31356822554305036,0.6703267567518149
chaoSingleDep,run-1782711610_i9,0.3,2,0.3368023222885253,0.6799959713600322
chaoSingleDep,run-1782711610_i9,0.3,3,0.3081174506944742,0.673299296109231
chaoSingleDep,run-1782711610_i9,0.3,4,0.19285081513222374,0.7039733079543326
chaoSingleDep,run-1782711610_i9,0.4,0,0.4022371431447815,0.6595798082242977
chaoSingleDep,run-1782711610_i9,0.4,1,0.40254075842783793,0.6573527092981897
chaoSingleDep,run-1782711610_i9,0.4,2,0.37790475843664095,0.6637635071194349
chaoSingleDep,run-1782711610_i9,0.4,3,0.38741533695463953,0.6593625060410351
chaoSingleDep,run-1782711610_i9,0.4,4,0.3795383111566827,0.6606669587120797
chaoSingleDep,run-1782711610_i9,0.5,0,0.5320943854813714,0.6293941824815112
chaoSingleDep,run-1782711610_i9,0.5,1,0.5317851226898223,0.6281756082585003
chaoSingleDep,run-1782711610_i9,0.5,2,0.4841124564621297,0.6459866385295822
chaoSingleDep,run-1782711610_i9,0.5,3,0.4731542574638496,0.6447694986710659
chaoSingleDep,run-1782711610_i9,0.5,4,0.5042751361144977,0.6456377065964605
chaoSingleDep,run-1782711610_i9,0.6,0,0.5891904059827837,0.6211747014401124
chaoSingleDep,run-1782711610_i9,0.6,1,0.637120883150873,0.6097085640808335
chaoSingleDep,run-1782711610_i9,0.6,2,0.5886974612440615,0.6119039140028122
chaoSingleDep,run-1782711610_i9,0.6,3,0.6106617396596682,0.6109009226360194
chaoSingleDep,run-1782711610_i9,0.6,4,0.5974830100085172,0.6074713063820455
chaoSingleDep,run-1782711610_i9,0.7,0,0.7059402892382751,0.5961694892896663
chaoSingleDep,run-1782711610_i9,0.7,1,0.7084647255345364,0.5900618621493534
chaoSingleDep,run-1782711610_i9,0.7,2,0.6834791897734898,0.5923783985211273
chaoSingleDep,run-1782711610_i9,0.7,3,0.7048694838812055,0.5924325174582155
chaoSingleDep,run-1782711610_i9,0.7,4,0.7255822511859912,0.5756363702717004
chaoSingleDep,run-1782711610_i9,0.8,0,0.7937512936796918,0.567643259574965
chaoSingleDep,run-1782711610_i9,0.8,1,0.7885277838643948,0.5555740712933223
chaoSingleDep,run-1782711610_i9,0.8,2,0.8028619589099232,0.5480941384526568
chaoSingleDep,run-1782711610_i9,0.8,3,0.8178139046016821,0.5586163113554851
chaoSingleDep,run-1782711610_i9,0.8,4,0.7978905980085135,0.565428487861948
chaoSingleDep,run-1782711610_i9,0.9,0,0.896339824360343,0.5354582590394902
chaoSingleDep,run-1782711610_i9,0.9,1,0.9016345886015591,0.5304694264514078
chaoSingleDep,run-1782711610_i9,0.9,2,0.8915903423080201,0.5384326041704708
chaoSingleDep,run-1782711610_i9,0.9,3,0.8834079881010374,0.5319752186588921
chaoSingleDep,run-1782711610_i9,0.9,4,0.9011601252980841,0.5354888035735139
chaoSingleDep,run-1782711610_i9,0.95,0,0.9514266674958703,0.5081211629242037
chaoSingleDep,run-1782711610_i9,0.95,1,0.9451151920277752,0.5179810714011334
chaoSingleDep,run-1782711610_i9,0.95,2,0.9542312869962489,0.5104664000409443
chaoSingleDep,run-1782711610_i9,0.95,3,0.9497182308457373,0.5162922393077621
chaoSingleDep,run-1782711610_i9,0.95,4,0.9479873057877497,0.5039531452097717
chaoSingleDep,run-1782711763_i9,0.0,0,-0.015305884602062433,0.7085645348870849
chaoSingleDep,run-1782711763_i9,0.0,1,-0.08819114212114575,0.7418406913460034
chaoSingleDep,run-1782711763_i9,0.0,2,0.03473285821877544,0.7305149808933449
chaoSingleDep,run-1782711763_i9,0.0,3,-0.04386237098103557,0.731598841091325
chaoSingleDep,run-1782711763_i9,0.0,4,-0.0678220657647612,0.7377949599749044
chaoSingleDep,run-1782711763_i9,0.1,0,0.07236217072885714,0.7091380533237213
chaoSingleDep,run-1782711763_i9,0.1,1,0.04339663943350786,0.721118605795675
chaoSingleDep,run-1782711763_i9,0.1,2,-0.0061252375914968875,0.7273987862472296
chaoSingleDep,run-1782711763_i9,0.1,3,0.13508964906665843,0.7075663131133489
chaoSingleDep,run-1782711763_i9,0.1,4,0.11812572410851398,0.7135645200712298
chaoSingleDep,run-1782711763_i9,0.2,0,0.26361335832220073,0.679250708741925
chaoSingleDep,run-1782711763_i9,0.2,1,0.16448169638880547,0.7040187797775835
chaoSingleDep,run-1782711763_i9,0.2,2,0.2087247399005741,0.6883886118520237
chaoSingleDep,run-1782711763_i9,0.2,3,0.16606020104087174,0.7021575604441457
chaoSingleDep,run-1782711763_i9,0.2,4,0.19300481033056732,0.7059159851171646
chaoSingleDep,run-1782711763_i9,0.3,0,0.30746256056276877,0.6630009676054951
chaoSingleDep,run-1782711763_i9,0.3,1,0.27188940297985653,0.6794272677665416
chaoSingleDep,run-1782711763_i9,0.3,2,0.2951235379549096,0.6604724226204328
chaoSingleDep,run-1782711763_i9,0.3,3,0.3831357538120872,0.6569806938597764
chaoSingleDep,run-1782711763_i9,0.3,4,0.25229030549491366,0.6920825024347261
chaoSingleDep,run-1782711763_i9,0.4,0,0.3744605189908555,0.6524357011990074
chaoSingleDep,run-1782711763_i9,0.4,1,0.40911564384978516,0.65023352813375
chaoSingleDep,run-1782711763_i9,0.4,2,0.40464917336605166,0.6366977327925814
chaoSingleDep,run-1782711763_i9,0.4,3,0.46030390434017465,0.635528410571106
chaoSingleDep,run-1782711763_i9,0.4,4,0.3555348005438585,0.6600622232025214
chaoSingleDep,run-1782711763_i9,0.5,0,0.4526490579497381,0.6454366038109322
chaoSingleDep,run-1782711763_i9,0.5,1,0.49902229784998037,0.6241691755442335
chaoSingleDep,run-1782711763_i9,0.5,2,0.526132141401966,0.6324077552081828
chaoSingleDep,run-1782711763_i9,0.5,3,0.4617860126492161,0.6332372824360208
chaoSingleDep,run-1782711763_i9,0.5,4,0.5119653964554444,0.6273919730694448
chaoSingleDep,run-1782711763_i9,0.6,0,0.5532902412655983,0.6070425390206469
chaoSingleDep,run-1782711763_i9,0.6,1,0.5721999130354695,0.622614326793748
chaoSingleDep,run-1782711763_i9,0.6,2,0.5916839221241411,0.6156906872070902
chaoSingleDep,run-1782711763_i9,0.6,3,0.5767522274278134,0.6215207709971471
chaoSingleDep,run-1782711763_i9,0.6,4,0.5711578383345003,0.614376852537977
chaoSingleDep,run-1782711763_i9,0.7,0,0.6792215400632776,0.5831551870969984
chaoSingleDep,run-1782711763_i9,0.7,1,0.7053052102410837,0.5940302658107576
chaoSingleDep,run-1782711763_i9,0.7,2,0.7362807913369325,0.5766850745577475
chaoSingleDep,run-1782711763_i9,0.7,3,0.7175380398932524,0.5763717538593731
chaoSingleDep,run-1782711763_i9,0.7,4,0.7230339686687652,0.577270199504136
chaoSingleDep,run-1782711763_i9,0.8,0,0.7884745563836817,0.5498409976888189
chaoSingleDep,run-1782711763_i9,0.8,1,0.8069457643291122,0.5397358276512739
chaoSingleDep,run-1782711763_i9,0.8,2,0.7912524338706457,0.5693843555514425
chaoSingleDep,run-1782711763_i9,0.8,3,0.8134987970303661,0.5445985866543095
chaoSingleDep,run-1782711763_i9,0.8,4,0.7927526528315884,0.5655114851588448
chaoSingleDep,run-1782711763_i9,0.9,0,0.9045992424125459,0.5213506324932926
chaoSingleDep,run-1782711763_i9,0.9,1,0.9114211732359289,0.5249025527140659
chaoSingleDep,run-1782711763_i9,0.9,2,0.911724199617018,0.5253509214040332
chaoSingleDep,run-1782711763_i9,0.9,3,0.8934531390846533,0.5184522322232746
chaoSingleDep,run-1782711763_i9,0.9,4,0.912968689196299,0.5073569845046046
chaoSingleDep,run-1782711763_i9,0.95,0,0.958454449013246,0.4948815620628663
chaoSingleDep,run-1782711763_i9,0.95,1,0.9443083728845444,0.5012585838901262
chaoSingleDep,run-1782711763_i9,0.95,2,0.9513644921697514,0.49182907112185115
chaoSingleDep,run-1782711763_i9,0.95,3,0.945120503353509,0.49462530623591894
chaoSingleDep,run-1782711763_i9,0.95,4,0.9496074391645914,0.5024968752893251
chaoSingleDep,run-1782711921_i9,0.0,0,-0.017256202782535753,0.7357826244125798
chaoSingleDep,run-1782711921_i9,0.0,1,-0.05222828517789887,0.7302229340596633
chaoSingleDep,run-1782711921_i9,0.0,2,-0.031789626651730865,0.737418379303471
chaoSingleDep,run-1782711921_i9,0.0,3,0.037165586372092024,0.7188407469374412
chaoSingleDep,run-1782711921_i9,0.0,4,-0.0087925900387601,0.7326038659682028
chaoSingleDep,run-1782711921_i9,0.1,0,0.09792837775916328,0.7287602613825559
chaoSingleDep,run-1782711921_i9,0.1,1,0.09509742538530554,0.7047677878675711
chaoSingleDep,run-1782711921_i9,0.1,2,0.07670012103246002,0.7181294582610372
chaoSingleDep,run-1782711921_i9,0.1,3,0.16325689274178887,0.6963714365325673
chaoSingleDep,run-1782711921_i9,0.1,4,0.10488410471679828,0.7132233959821666
chaoSingleDep,run-1782711921_i9,0.2,0,0.23183735179817386,0.6930324772505257
chaoSingleDep,run-1782711921_i9,0.2,1,0.13432834105125682,0.698341821399545
chaoSingleDep,run-1782711921_i9,0.2,2,0.20122571151757856,0.7016517450353635
chaoSingleDep,run-1782711921_i9,0.2,3,0.22930944758252955,0.6918014516911577
chaoSingleDep,run-1782711921_i9,0.2,4,0.1623065163290825,0.7126908190494506
chaoSingleDep,run-1782711921_i9,0.3,0,0.28733663819692545,0.6814382521040828
chaoSingleDep,run-1782711921_i9,0.3,1,0.32598591568223556,0.6578567128236003
chaoSingleDep,run-1782711921_i9,0.3,2,0.27209713385477924,0.6791555852662662
chaoSingleDep,run-1782711921_i9,0.3,3,0.3293953666376166,0.6652803494965861
chaoSingleDep,run-1782711921_i9,0.3,4,0.32940658576453447,0.6707124517073405
chaoSingleDep,run-1782711921_i9,0.4,0,0.39894732304622843,0.6549343229414851
chaoSingleDep,run-1782711921_i9,0.4,1,0.42035616161030803,0.6673941247112273
chaoSingleDep,run-1782711921_i9,0.4,2,0.3809299540971273,0.6634371757438285
chaoSingleDep,run-1782711921_i9,0.4,3,0.4075725922117186,0.6467597529227548
chaoSingleDep,run-1782711921_i9,0.4,4,0.4685706339802473,0.6369798105646981
chaoSingleDep,run-1782711921_i9,0.5,0,0.47744540247703776,0.6355369077462721
chaoSingleDep,run-1782711921_i9,0.5,1,0.5550829243761994,0.6282348397064503
chaoSingleDep,run-1782711921_i9,0.5,2,0.5262312818864368,0.642288602675952
chaoSingleDep,run-1782711921_i9,0.5,3,0.5168471079439557,0.627844609240204
chaoSingleDep,run-1782711921_i9,0.5,4,0.4894470580085973,0.620311627548761
chaoSingleDep,run-1782711921_i9,0.6,0,0.5805952189873884,0.617289933694997
chaoSingleDep,run-1782711921_i9,0.6,1,0.6530757627158534,0.5961237886839638
chaoSingleDep,run-1782711921_i9,0.6,2,0.6343117400128927,0.6097743927067105
chaoSingleDep,run-1782711921_i9,0.6,3,0.5856568016464253,0.6222555321745313
chaoSingleDep,run-1782711921_i9,0.6,4,0.6016381735004191,0.6126989383555069
chaoSingleDep,run-1782711921_i9,0.7,0,0.6877721751355207,0.5885849863941
chaoSingleDep,run-1782711921_i9,0.7,1,0.7115988343489705,0.5845998387065804
chaoSingleDep,run-1782711921_i9,0.7,2,0.7154818158901914,0.5812960965934256
chaoSingleDep,run-1782711921_i9,0.7,3,0.69201203907997,0.5976396965805182
chaoSingleDep,run-1782711921_i9,0.7,4,0.6996279381066712,0.5752800917891164
chaoSingleDep,run-1782711921_i9,0.8,0,0.7880265567362842,0.5649315977834218
chaoSingleDep,run-1782711921_i9,0.8,1,0.7998269705509573,0.5488025108643168
chaoSingleDep,run-1782711921_i9,0.8,2,0.7844567447182653,0.5572123331975756
chaoSingleDep,run-1782711921_i9,0.8,3,0.7825690991702889,0.5639698987810449
chaoSingleDep,run-1782711921_i9,0.8,4,0.7815629784068108,0.5667589144703479
chaoSingleDep,run-1782711921_i9,0.9,0,0.9066229813543704,0.5119726722735843
chaoSingleDep,run-1782711921_i9,0.9,1,0.9020660837647279,0.5307106256742179
chaoSingleDep,run-1782711921_i9,0.9,2,0.9098601495525608,0.5265162620577619
chaoSingleDep,run-1782711921_i9,0.9,3,0.8929657691019355,0.536142552414628
chaoSingleDep,run-1782711921_i9,0.9,4,0.8965667136482705,0.5381124005862707
chaoSingleDep,run-1782711921_i9,0.95,0,0.9498566224327949,0.49640924505158857
chaoSingleDep,run-1782711921_i9,0.95,1,0.9496405828851009,0.5063315186025932
chaoSingleDep,run-1782711921_i9,0.95,2,0.950109963930848,0.49285947916766876
chaoSingleDep,run-1782711921_i9,0.95,3,0.9487585970405923,0.5022786521193395
chaoSingleDep,run-1782711921_i9,0.95,4,0.950195391764189,0.5033658878549547
concentricCircles1,run-1782645943_i9,0.0,0,0.033357598885896865,0.7100828127270086
concentricCircles1,run-1782645943_i9,0.0,1,-0.05716102816463292,0.7374562427071178
concentricCircles1,run-1782645943_i9,0.0,2,0.06241225645991198,0.715740471341286
concentricCircles1,run-1782645943_i9,0.0,3,-0.07292540801644826,0.7190226876090751
concentricCircles1,run-1782645943_i9,0.0,4,0.046152343184441676,0.7053479853479854
concentricCircles1,run-1782645943_i9,0.1,0,0.07208050570417321,0.6986331249091173
concentricCircles1,run-1782645943_i9,0.1,1,0.05535357891432303,0.7187953555878084
concentricCircles1,run-1782645943_i9,0.1,2,0.15683098110381263,0.6821978021978022
concentricCircles1,run-1782645943_i9,0.1,3,0.053421355060934546,0.731691368788143
concentricCircles1,run-1782645943_i9,0.1,4,0.05745335723470277,0.6948550724637681
concentricCircles1,run-1782645943_i9,0.2,0,0.051859890028122434,0.7095668659763745
concentricCircles1,run-1782645943_i9,0.2,1,0.289608983722732,0.6643468174568653
concentricCircles1,run-1782645943_i9,0.2,2,0.19953598025462577,0.6784769185533667
concentricCircles1,run-1782645943_i9,0.2,3,0.3149097082384112,0.6624927198602213
concentricCircles1,run-1782645943_i9,0.2,4,0.29967294670818534,0.6499201393930594
concentricCircles1,run-1782645943_i9,0.3,0,0.2716735257773492,0.6531851851851852
concentricCircles1,run-1782645943_i9,0.3,1,0.2687395401106726,0.6919132727805449
concentricCircles1,run-1782645943_i9,0.3,2,0.18438477845222523,0.6675381263616558
concentricCircles1,run-1782645943_i9,0.3,3,0.3441747001433302,0.6583828430662223
concentricCircles1,run-1782645943_i9,0.3,4,0.39609875996732163,0.6450482033304119
concentricCircles1,run-1782645943_i9,0.4,0,0.31750145499378657,0.6235149232106636
concentricCircles1,run-1782645943_i9,0.4,1,0.4347254120917945,0.6318809005083514
concentricCircles1,run-1782645943_i9,0.4,2,0.32242113934374245,0.6652104266783165
concentricCircles1,run-1782645943_i9,0.4,3,0.2653314109522973,0.6727930535455862
concentricCircles1,run-1782645943_i9,0.4,4,0.4228539998560313,0.6432584269662921
concentricCircles1,run-1782645943_i9,0.5,0,0.4968845543568899,0.6118296759191978
concentricCircles1,run-1782645943_i9,0.5,1,0.5192691181491894,0.6406683204436013
concentricCircles1,run-1782645943_i9,0.5,2,0.45443979937821216,0.612169770463404
concentricCircles1,run-1782645943_i9,0.5,3,0.3702133773115028,0.6432306798373039
concentricCircles1,run-1782645943_i9,0.5,4,0.5079538441442907,0.6141760787720822
concentricCircles1,run-1782645943_i9,0.6,0,0.6434626280763016,0.5956224549156486
concentricCircles1,run-1782645943_i9,0.6,1,0.5789648532506475,0.5941586748038361
concentricCircles1,run-1782645943_i9,0.6,2,0.5661308940768494,0.6097365740066948
concentricCircles1,run-1782645943_i9,0.6,3,0.5879878395475594,0.601544289044289
concentricCircles1,run-1782645943_i9,0.6,4,0.5698919571125042,0.6037437005039596
concentricCircles1,run-1782645943_i9,0.7,0,0.6858325182931323,0.5996490715016816
concentricCircles1,run-1782645943_i9,0.7,1,0.7235180134115267,0.5563194850789935
concentricCircles1,run-1782645943_i9,0.7,2,0.5577210858293522,0.601703552708212
concentricCircles1,run-1782645943_i9,0.7,3,0.7197498203985532,0.5670503597122302
concentricCircles1,run-1782645943_i9,0.7,4,0.7417671903589356,0.5408699459932856
